==== DQN Training Boxes Positions ====

==== Episode 1 START ====
    Step 49 | Box 41 placed at (7, 0, 9) rot=0, size=(2, 1, 1)
==== Episode 632 END ====
==== Episode 633 START ====
    Step 0 | Box 27 placed at (4, 3, 0) rot=0, size=(6, 5, 2)
    Step 1 | Box 2 placed at (2, 3, 0) rot=5, size=(2, 5, 5)
    Step 2 | Box 4 placed at (2, 3, 5) rot=5, size=(2, 6, 4)
    Step 3 | Box 1 placed at (1, 6, 0) rot=5, size=(1, 4, 10)
    Step 4 | Box 33 placed at (4, 7, 2) rot=4, size=(4, 2, 5)
    Step 5 | Box 3 placed at (6, 4, 7) rot=0, size=(3, 4, 3)
    Step 6 | Box 20 placed at (4, 0, 0) rot=4, size=(4, 3, 3)
    Step 7 | Box 24 placed at (3, 0, 3) rot=1, size=(4, 3, 3)
    Step 8 | Box 40 placed at (6, 1, 6) rot=4, size=(4, 3, 3)
    Step 9 | Box 44 placed at (9, 5, 2) rot=5, size=(1, 5, 7)
    Step 10 | Box 14 placed at (3, 9, 0) rot=1, size=(3, 1, 10)
    Step 11 | Box 22 placed at (4, 2, 6) rot=5, size=(2, 5, 3)
    Step 12 | Box 10 placed at (1, 0, 6) rot=5, size=(3, 3, 3)
    Step 18 | Box 8 placed at (2, 1, 9) rot=0, size=(4, 5, 1)
    Step 19 | Box 15 placed at (0, 8, 0) rot=5, size=(1, 2, 10)
    Step 20 | Box 34 placed at (0, 3, 0) rot=5, size=(1, 5, 4)
    Step 21 | Box 11 placed at (6, 8, 7) rot=2, size=(3, 2, 3)
    Step 22 | Box 17 placed at (0, 0, 4) rot=5, size=(1, 6, 3)
    Step 23 | Box 26 placed at (0, 3, 7) rot=0, size=(2, 3, 3)
    Step 29 | Box 9 placed at (6, 0, 9) rot=0, size=(4, 4, 1)
    Step 34 | Box 46 placed at (4, 7, 7) rot=2, size=(2, 2, 3)
    Step 45 | Box 45 placed at (1, 0, 9) rot=1, size=(5, 1, 1)
    Step 46 | Box 23 placed at (9, 6, 9) rot=1, size=(1, 4, 1)
    Step 47 | Box 42 placed at (2, 7, 9) rot=1, size=(2, 2, 1)
    Step 48 | Box 29 placed at (0, 7, 4) rot=3, size=(1, 1, 3)
    Step 49 | Box 41 placed at (9, 4, 9) rot=1, size=(1, 2, 1)
==== Episode 633 END ====
==== Episode 634 START ====
    Step 0 | Box 36 placed at (5, 3, 0) rot=5, size=(3, 2, 8)
    Step 1 | Box 10 placed at (9, 4, 0) rot=3, size=(1, 5, 9)
    Step 2 | Box 11 placed at (1, 5, 9) rot=0, size=(9, 5, 1)
    Step 3 | Box 19 placed at (1, 2, 0) rot=3, size=(4, 1, 10)
    Step 4 | Box 35 placed at (5, 0, 8) rot=1, size=(5, 4, 2)
    Step 6 | Box 5 placed at (0, 5, 0) rot=1, size=(1, 4, 8)
    Step 21 | Box 1 placed at (0, 0, 8) rot=5, size=(1, 10, 2)
    Step 25 | Box 37 placed at (1, 4, 8) rot=4, size=(8, 1, 2)
    Step 26 | Box 46 placed at (1, 0, 0) rot=3, size=(4, 2, 2)
    Step 27 | Box 48 placed at (1, 1, 2) rot=2, size=(4, 1, 4)
    Step 29 | Box 3 placed at (2, 1, 6) rot=5, size=(3, 1, 4)
    Step 41 | Box 38 placed at (1, 0, 6) rot=1, size=(1, 2, 4)
==== Episode 634 END ====
==== Episode 635 START ====
    Step 0 | Box 18 placed at (1, 2, 0) rot=3, size=(7, 3, 3)
    Step 1 | Box 9 placed at (8, 7, 0) rot=0, size=(2, 3, 10)
    Step 2 | Box 13 placed at (1, 2, 3) rot=3, size=(6, 5, 2)
    Step 3 | Box 15 placed at (2, 5, 5) rot=5, size=(7, 2, 3)
    Step 4 | Box 30 placed at (3, 1, 8) rot=5, size=(7, 6, 1)
    Step 5 | Box 31 placed at (1, 2, 9) rot=1, size=(6, 7, 1)
    Step 6 | Box 2 placed at (2, 9, 0) rot=2, size=(4, 1, 9)
    Step 7 | Box 12 placed at (0, 5, 0) rot=1, size=(1, 4, 8)
    Step 8 | Box 1 placed at (7, 7, 0) rot=2, size=(1, 3, 10)
    Step 17 | Box 4 placed at (0, 1, 8) rot=1, size=(1, 9, 2)
    Step 18 | Box 5 placed at (1, 0, 9) rot=3, size=(9, 2, 1)
    Step 28 | Box 47 placed at (7, 2, 9) rot=1, size=(3, 5, 1)
    Step 46 | Box 26 placed at (6, 9, 0) rot=2, size=(1, 1, 5)
    Step 47 | Box 43 placed at (6, 9, 5) rot=2, size=(1, 1, 4)
    Step 48 | Box 45 placed at (0, 0, 0) rot=2, size=(1, 1, 4)
    Step 49 | Box 35 placed at (1, 9, 0) rot=3, size=(1, 1, 3)
==== Episode 635 END ====
==== Episode 636 START ====
    Step 0 | Box 1 placed at (2, 4, 0) rot=1, size=(2, 5, 7)
    Step 1 | Box 24 placed at (4, 3, 0) rot=0, size=(3, 7, 3)
    Step 2 | Box 5 placed at (7, 3, 0) rot=0, size=(3, 4, 5)
    Step 3 | Box 0 placed at (2, 3, 7) rot=4, size=(7, 6, 1)
    Step 4 | Box 25 placed at (3, 1, 8) rot=0, size=(3, 7, 2)
    Step 5 | Box 34 placed at (6, 1, 8) rot=3, size=(3, 7, 2)
    Step 6 | Box 14 placed at (0, 8, 8) rot=5, size=(10, 2, 2)
    Step 7 | Box 38 placed at (1, 4, 0) rot=2, size=(1, 4, 10)
    Step 8 | Box 26 placed at (9, 0, 5) rot=0, size=(1, 7, 5)
    Step 10 | Box 10 placed at (0, 4, 0) rot=2, size=(1, 3, 10)
    Step 17 | Box 18 placed at (1, 0, 0) rot=0, size=(2, 3, 4)
    Step 19 | Box 27 placed at (1, 0, 4) rot=4, size=(1, 4, 5)
    Step 23 | Box 20 placed at (3, 0, 0) rot=5, size=(5, 1, 3)
    Step 24 | Box 29 placed at (3, 0, 3) rot=0, size=(5, 1, 3)
    Step 25 | Box 33 placed at (2, 1, 8) rot=3, size=(1, 7, 2)
    Step 26 | Box 11 placed at (3, 0, 6) rot=3, size=(6, 1, 2)
    Step 27 | Box 17 placed at (0, 0, 0) rot=0, size=(1, 3, 4)
    Step 32 | Box 7 placed at (0, 2, 4) rot=1, size=(1, 2, 4)
    Step 33 | Box 12 placed at (0, 0, 8) rot=4, size=(1, 4, 2)
    Step 42 | Box 22 placed at (2, 0, 8) rot=5, size=(5, 1, 1)
    Step 43 | Box 23 placed at (2, 0, 9) rot=5, size=(5, 1, 1)
    Step 48 | Box 21 placed at (1, 1, 9) rot=3, size=(1, 3, 1)
==== Episode 636 END ====
==== Episode 637 START ====
    Step 0 | Box 14 placed at (2, 4, 0) rot=1, size=(7, 1, 10)
    Step 1 | Box 39 placed at (0, 4, 0) rot=5, size=(2, 5, 6)
    Step 2 | Box 49 placed at (1, 5, 6) rot=4, size=(6, 2, 4)
    Step 3 | Box 15 placed at (3, 0, 0) rot=1, size=(5, 2, 4)
    Step 4 | Box 16 placed at (6, 1, 4) rot=4, size=(4, 2, 5)
    Step 5 | Box 23 placed at (9, 6, 0) rot=3, size=(1, 4, 10)
    Step 6 | Box 7 placed at (3, 1, 4) rot=1, size=(3, 2, 6)
    Step 9 | Box 0 placed at (0, 2, 6) rot=3, size=(1, 8, 4)
    Step 18 | Box 4 placed at (1, 0, 6) rot=5, size=(1, 5, 4)
    Step 23 | Box 28 placed at (5, 7, 0) rot=3, size=(1, 3, 6)
    Step 27 | Box 43 placed at (2, 9, 6) rot=1, size=(5, 1, 3)
    Step 29 | Box 32 placed at (3, 8, 9) rot=2, size=(6, 2, 1)
    Step 38 | Box 1 placed at (8, 0, 0) rot=4, size=(2, 1, 4)
    Step 39 | Box 9 placed at (6, 2, 9) rot=1, size=(4, 2, 1)
    Step 40 | Box 33 placed at (2, 0, 0) rot=3, size=(1, 4, 2)
    Step 41 | Box 46 placed at (2, 2, 2) rot=3, size=(1, 2, 4)
    Step 42 | Box 26 placed at (2, 2, 6) rot=4, size=(1, 2, 3)
    Step 43 | Box 2 placed at (8, 0, 9) rot=1, size=(2, 2, 1)
    Step 44 | Box 6 placed at (2, 0, 9) rot=5, size=(1, 4, 1)
    Step 45 | Box 27 placed at (0, 0, 0) rot=2, size=(1, 2, 2)
    Step 46 | Box 35 placed at (2, 7, 9) rot=2, size=(1, 3, 1)
    Step 47 | Box 36 placed at (0, 0, 2) rot=3, size=(1, 1, 3)
    Step 48 | Box 41 placed at (0, 0, 5) rot=5, size=(1, 1, 3)
    Step 49 | Box 47 placed at (9, 4, 0) rot=1, size=(1, 1, 2)
==== Episode 637 END ====
==== Episode 638 START ====
    Step 0 | Box 3 placed at (8, 5, 0) rot=3, size=(2, 5, 5)
    Step 1 | Box 6 placed at (4, 7, 0) rot=4, size=(2, 3, 8)
    Step 2 | Box 7 placed at (6, 2, 5) rot=5, size=(3, 8, 2)
    Step 3 | Box 35 placed at (0, 4, 0) rot=2, size=(2, 4, 6)
    Step 4 | Box 47 placed at (6, 5, 7) rot=3, size=(4, 4, 3)
    Step 5 | Box 34 placed at (1, 3, 6) rot=1, size=(3, 7, 2)
    Step 6 | Box 22 placed at (3, 1, 8) rot=5, size=(3, 6, 2)
    Step 7 | Box 24 placed at (0, 0, 0) rot=2, size=(3, 3, 4)
    Step 9 | Box 18 placed at (3, 0, 0) rot=0, size=(5, 1, 6)
    Step 10 | Box 21 placed at (1, 7, 8) rot=3, size=(5, 3, 2)
    Step 11 | Box 33 placed at (1, 0, 8) rot=4, size=(2, 7, 2)
    Step 13 | Box 27 placed at (9, 0, 0) rot=2, size=(1, 5, 5)
    Step 14 | Box 44 placed at (9, 0, 5) rot=2, size=(1, 5, 5)
    Step 17 | Box 17 placed at (6, 0, 7) rot=2, size=(3, 4, 2)
    Step 21 | Box 1 placed at (0, 2, 6) rot=0, size=(1, 5, 4)
    Step 28 | Box 16 placed at (0, 7, 6) rot=3, size=(1, 3, 4)
    Step 29 | Box 25 placed at (6, 9, 7) rot=3, size=(4, 1, 3)
    Step 32 | Box 46 placed at (6, 0, 9) rot=1, size=(3, 4, 1)
    Step 33 | Box 0 placed at (0, 0, 4) rot=5, size=(1, 2, 5)
    Step 35 | Box 13 placed at (3, 0, 6) rot=5, size=(3, 1, 3)
    Step 47 | Box 9 placed at (6, 4, 7) rot=4, size=(3, 1, 1)
    Step 48 | Box 40 placed at (7, 4, 8) rot=3, size=(2, 1, 1)
    Step 49 | Box 41 placed at (3, 0, 9) rot=5, size=(2, 1, 1)
==== Episode 638 END ====
==== Episode 639 START ====
    Step 0 | Box 12 placed at (6, 5, 0) rot=3, size=(4, 3, 5)
    Step 1 | Box 45 placed at (2, 3, 5) rot=5, size=(5, 4, 3)
    Step 2 | Box 8 placed at (7, 6, 5) rot=5, size=(3, 4, 4)
    Step 3 | Box 42 placed at (2, 7, 0) rot=1, size=(4, 3, 4)
    Step 4 | Box 4 placed at (7, 1, 5) rot=0, size=(3, 5, 3)
    Step 5 | Box 1 placed at (2, 4, 9) rot=1, size=(8, 5, 1)
    Step 6 | Box 0 placed at (1, 3, 0) rot=3, size=(1, 6, 6)
    Step 7 | Box 43 placed at (3, 1, 0) rot=1, size=(3, 2, 6)
    Step 8 | Box 32 placed at (0, 6, 6) rot=3, size=(2, 4, 4)
    Step 9 | Box 36 placed at (0, 2, 6) rot=5, size=(2, 4, 4)
    Step 10 | Box 41 placed at (3, 0, 8) rot=0, size=(4, 4, 2)
    Step 14 | Box 38 placed at (2, 9, 4) rot=4, size=(4, 1, 6)
    Step 21 | Box 2 placed at (2, 0, 0) rot=5, size=(1, 3, 6)
    Step 22 | Box 15 placed at (0, 0, 0) rot=3, size=(1, 2, 8)
    Step 25 | Box 11 placed at (7, 0, 0) rot=4, size=(3, 1, 5)
    Step 31 | Box 5 placed at (7, 0, 8) rot=5, size=(3, 4, 1)
    Step 38 | Box 40 placed at (2, 0, 6) rot=1, size=(1, 3, 3)
    Step 41 | Box 27 placed at (0, 0, 9) rot=2, size=(3, 2, 1)
    Step 44 | Box 20 placed at (6, 9, 9) rot=2, size=(4, 1, 1)
    Step 49 | Box 49 placed at (2, 2, 9) rot=5, size=(1, 1, 1)
==== Episode 639 END ====
==== Episode 640 START ====
    Step 0 | Box 29 placed at (6, 6, 0) rot=5, size=(3, 4, 5)
    Step 1 | Box 12 placed at (4, 2, 5) rot=5, size=(5, 5, 2)
    Step 2 | Box 21 placed at (5, 5, 7) rot=0, size=(3, 5, 3)
    Step 3 | Box 19 placed at (2, 3, 0) rot=5, size=(2, 7, 3)
    Step 4 | Box 9 placed at (8, 0, 7) rot=5, size=(2, 10, 2)
    Step 5 | Box 10 placed at (0, 4, 0) rot=2, size=(2, 2, 10)
    Step 6 | Box 7 placed at (1, 7, 3) rot=2, size=(3, 2, 6)
    Step 7 | Box 16 placed at (3, 0, 7) rot=0, size=(4, 4, 2)
    Step 15 | Box 6 placed at (2, 4, 7) rot=1, size=(3, 3, 3)
    Step 19 | Box 39 placed at (1, 0, 3) rot=1, size=(2, 4, 3)
    Step 20 | Box 4 placed at (4, 8, 0) rot=0, size=(1, 2, 10)
    Step 31 | Box 23 placed at (8, 4, 9) rot=0, size=(2, 5, 1)
    Step 32 | Box 27 placed at (7, 0, 7) rot=3, size=(1, 5, 2)
    Step 37 | Box 0 placed at (0, 6, 9) rot=3, size=(2, 4, 1)
    Step 38 | Box 17 placed at (0, 2, 9) rot=1, size=(4, 2, 1)
    Step 41 | Box 25 placed at (2, 7, 9) rot=0, size=(2, 3, 1)
    Step 42 | Box 34 placed at (0, 0, 0) rot=5, size=(1, 2, 3)
    Step 43 | Box 35 placed at (0, 0, 3) rot=5, size=(1, 2, 3)
    Step 44 | Box 42 placed at (0, 0, 6) rot=5, size=(1, 2, 3)
    Step 45 | Box 46 placed at (0, 0, 9) rot=1, size=(3, 2, 1)
    Step 49 | Box 1 placed at (8, 9, 9) rot=3, size=(2, 1, 1)
==== Episode 640 END ====
==== Episode 641 START ====
    Step 0 | Box 5 placed at (4, 2, 0) rot=5, size=(2, 5, 9)
    Step 1 | Box 30 placed at (6, 6, 0) rot=5, size=(3, 2, 10)
    Step 2 | Box 3 placed at (1, 5, 0) rot=4, size=(2, 4, 5)
    Step 3 | Box 16 placed at (3, 1, 0) rot=0, size=(1, 8, 5)
    Step 4 | Box 17 placed at (9, 4, 0) rot=1, size=(1, 4, 10)
    Step 5 | Box 23 placed at (1, 2, 9) rot=3, size=(5, 8, 1)
    Step 6 | Box 29 placed at (6, 1, 0) rot=3, size=(2, 5, 4)
    Step 7 | Box 0 placed at (0, 3, 0) rot=2, size=(1, 7, 5)
    Step 13 | Box 40 placed at (8, 1, 0) rot=3, size=(1, 5, 5)
    Step 14 | Box 18 placed at (6, 1, 5) rot=1, size=(4, 3, 2)
    Step 15 | Box 21 placed at (6, 4, 5) rot=3, size=(3, 2, 4)
    Step 16 | Box 2 placed at (0, 0, 5) rot=5, size=(1, 7, 3)
    Step 19 | Box 49 placed at (1, 0, 0) rot=1, size=(2, 2, 5)
    Step 20 | Box 6 placed at (1, 0, 7) rot=4, size=(9, 2, 1)
    Step 21 | Box 13 placed at (7, 1, 8) rot=5, size=(3, 3, 2)
    Step 32 | Box 15 placed at (0, 4, 8) rot=1, size=(1, 5, 2)
    Step 33 | Box 22 placed at (2, 1, 8) rot=5, size=(5, 1, 2)
    Step 42 | Box 19 placed at (6, 4, 9) rot=3, size=(3, 2, 1)
    Step 44 | Box 7 placed at (0, 9, 5) rot=0, size=(1, 1, 4)
    Step 49 | Box 24 placed at (6, 3, 7) rot=5, size=(1, 1, 2)
==== Episode 641 END ====
==== Episode 642 START ====
    Step 0 | Box 13 placed at (1, 5, 0) rot=3, size=(7, 2, 9)
    Step 1 | Box 14 placed at (8, 2, 0) rot=0, size=(2, 3, 9)
    Step 2 | Box 19 placed at (0, 0, 0) rot=5, size=(10, 2, 2)
    Step 3 | Box 18 placed at (1, 0, 2) rot=0, size=(9, 2, 2)
    Step 4 | Box 10 placed at (3, 1, 4) rot=1, size=(4, 4, 2)
    Step 5 | Box 37 placed at (0, 3, 6) rot=0, size=(4, 2, 4)
    Step 6 | Box 3 placed at (2, 5, 9) rot=5, size=(6, 5, 1)
    Step 7 | Box 43 placed at (0, 1, 4) rot=3, size=(3, 2, 5)
    Step 8 | Box 48 placed at (0, 5, 0) rot=2, size=(1, 4, 7)
    Step 9 | Box 44 placed at (1, 0, 9) rot=3, size=(9, 3, 1)
    Step 13 | Box 40 placed at (4, 3, 6) rot=0, size=(3, 2, 4)
    Step 30 | Box 6 placed at (8, 4, 9) rot=4, size=(2, 6, 1)
    Step 33 | Box 32 placed at (0, 8, 7) rot=4, size=(2, 2, 3)
    Step 44 | Box 23 placed at (0, 5, 9) rot=5, size=(2, 3, 1)
    Step 45 | Box 26 placed at (7, 3, 0) rot=0, size=(1, 2, 2)
    Step 46 | Box 35 placed at (7, 3, 2) rot=0, size=(1, 2, 2)
    Step 47 | Box 38 placed at (7, 3, 4) rot=5, size=(1, 2, 2)
    Step 48 | Box 28 placed at (7, 4, 6) rot=1, size=(1, 1, 2)
    Step 49 | Box 36 placed at (7, 4, 8) rot=1, size=(1, 1, 2)
==== Episode 642 END ====
==== Episode 643 START ====
    Step 0 | Box 0 placed at (6, 6, 0) rot=3, size=(3, 4, 5)
    Step 1 | Box 4 placed at (1, 5, 5) rot=3, size=(7, 2, 3)
    Step 2 | Box 13 placed at (2, 6, 8) rot=0, size=(7, 3, 2)
    Step 3 | Box 14 placed at (2, 2, 0) rot=4, size=(3, 2, 7)
    Step 4 | Box 34 placed at (2, 2, 7) rot=4, size=(7, 3, 2)
    Step 5 | Box 36 placed at (0, 2, 0) rot=0, size=(2, 3, 7)
    Step 6 | Box 8 placed at (6, 0, 0) rot=4, size=(4, 2, 5)
    Step 8 | Box 21 placed at (4, 0, 9) rot=4, size=(6, 6, 1)
    Step 10 | Box 27 placed at (3, 9, 5) rot=3, size=(7, 1, 5)
    Step 11 | Box 3 placed at (0, 0, 7) rot=2, size=(2, 5, 3)
    Step 21 | Box 19 placed at (9, 7, 0) rot=5, size=(1, 2, 10)
    Step 24 | Box 9 placed at (0, 5, 8) rot=5, size=(2, 4, 2)
    Step 25 | Box 47 placed at (0, 9, 0) rot=0, size=(3, 1, 5)
    Step 29 | Box 1 placed at (0, 9, 5) rot=5, size=(3, 1, 4)
    Step 34 | Box 48 placed at (2, 0, 9) rot=2, size=(2, 6, 1)
    Step 46 | Box 33 placed at (0, 9, 9) rot=4, size=(3, 1, 1)
==== Episode 643 END ====
==== Episode 644 START ====
    Step 0 | Box 7 placed at (4, 3, 0) rot=0, size=(3, 3, 9)
    Step 1 | Box 44 placed at (1, 5, 0) rot=4, size=(2, 5, 6)
    Step 2 | Box 31 placed at (7, 3, 0) rot=3, size=(3, 2, 9)
    Step 3 | Box 1 placed at (1, 0, 0) rot=4, size=(2, 5, 5)
    Step 4 | Box 2 placed at (2, 1, 5) rot=3, size=(5, 2, 5)
    Step 5 | Box 22 placed at (2, 6, 6) rot=0, size=(4, 4, 3)
    Step 6 | Box 23 placed at (0, 1, 6) rot=1, size=(2, 8, 3)
    Step 8 | Box 3 placed at (7, 0, 9) rot=4, size=(3, 10, 1)
    Step 9 | Box 45 placed at (2, 4, 9) rot=5, size=(5, 6, 1)
    Step 17 | Box 0 placed at (0, 0, 9) rot=5, size=(2, 10, 1)
    Step 24 | Box 8 placed at (3, 0, 0) rot=2, size=(4, 1, 3)
    Step 25 | Box 14 placed at (3, 0, 3) rot=5, size=(4, 1, 3)
    Step 30 | Box 18 placed at (3, 3, 0) rot=4, size=(1, 1, 10)
    Step 43 | Box 38 placed at (2, 0, 6) rot=5, size=(5, 1, 1)
    Step 44 | Box 47 placed at (2, 0, 7) rot=0, size=(5, 1, 1)
    Step 45 | Box 25 placed at (2, 0, 8) rot=1, size=(2, 1, 2)
    Step 47 | Box 10 placed at (4, 3, 9) rot=4, size=(3, 1, 1)
    Step 48 | Box 41 placed at (4, 0, 8) rot=5, size=(3, 1, 1)
    Step 49 | Box 42 placed at (4, 0, 9) rot=5, size=(2, 1, 1)
==== Episode 644 END ====
==== Episode 645 START ====
    Step 0 | Box 1 placed at (7, 3, 0) rot=1, size=(3, 6, 5)
    Step 1 | Box 5 placed at (1, 6, 0) rot=2, size=(5, 4, 4)
    Step 2 | Box 2 placed at (1, 6, 4) rot=2, size=(5, 2, 6)
    Step 3 | Box 30 placed at (6, 0, 5) rot=2, size=(3, 8, 2)
    Step 4 | Box 6 placed at (6, 2, 7) rot=3, size=(4, 5, 2)
    Step 5 | Box 18 placed at (4, 1, 0) rot=1, size=(2, 4, 5)
    Step 6 | Box 46 placed at (3, 2, 5) rot=0, size=(2, 4, 4)
    Step 7 | Box 12 placed at (0, 3, 0) rot=0, size=(1, 5, 6)
    Step 8 | Box 37 placed at (7, 8, 5) rot=4, size=(3, 2, 5)
    Step 9 | Box 38 placed at (1, 1, 0) rot=3, size=(2, 3, 5)
    Step 10 | Box 13 placed at (0, 3, 6) rot=2, size=(1, 7, 4)
    Step 12 | Box 40 placed at (0, 0, 5) rot=2, size=(3, 3, 3)
    Step 15 | Box 24 placed at (1, 0, 8) rot=3, size=(2, 6, 2)
    Step 25 | Box 10 placed at (5, 2, 5) rot=5, size=(1, 4, 3)
    Step 26 | Box 11 placed at (3, 1, 9) rot=2, size=(3, 4, 1)
    Step 27 | Box 16 placed at (7, 4, 9) rot=1, size=(3, 4, 1)
    Step 28 | Box 19 placed at (6, 8, 0) rot=2, size=(1, 2, 6)
    Step 29 | Box 25 placed at (1, 8, 6) rot=4, size=(6, 1, 2)
    Step 30 | Box 31 placed at (4, 8, 8) rot=3, size=(3, 2, 2)
    Step 35 | Box 29 placed at (4, 0, 0) rot=1, size=(2, 1, 5)
    Step 38 | Box 9 placed at (2, 8, 8) rot=0, size=(2, 2, 2)
    Step 40 | Box 20 placed at (3, 0, 5) rot=3, size=(3, 1, 2)
    Step 41 | Box 26 placed at (9, 0, 0) rot=4, size=(1, 2, 3)
    Step 42 | Box 36 placed at (9, 0, 3) rot=2, size=(1, 2, 3)
    Step 43 | Box 41 placed at (0, 0, 8) rot=5, size=(1, 3, 2)
    Step 44 | Box 22 placed at (1, 8, 8) rot=0, size=(1, 2, 2)
    Step 45 | Box 23 placed at (4, 0, 7) rot=5, size=(2, 1, 2)
    Step 46 | Box 34 placed at (9, 0, 6) rot=5, size=(1, 1, 4)
    Step 49 | Box 44 placed at (3, 0, 7) rot=5, size=(1, 1, 2)
==== Episode 645 END ====
==== Episode 646 START ====
    Step 0 | Box 14 placed at (6, 4, 0) rot=4, size=(4, 5, 4)
    Step 1 | Box 7 placed at (1, 3, 0) rot=1, size=(3, 4, 6)
    Step 2 | Box 26 placed at (4, 1, 4) rot=5, size=(3, 5, 3)
    Step 3 | Box 47 placed at (0, 3, 6) rot=0, size=(3, 7, 2)
    Step 4 | Box 12 placed at (4, 5, 7) rot=4, size=(6, 2, 3)
    Step 5 | Box 15 placed at (7, 1, 4) rot=3, size=(3, 4, 3)
    Step 6 | Box 32 placed at (0, 0, 0) rot=3, size=(4, 3, 3)
    Step 7 | Box 8 placed at (3, 8, 4) rot=4, size=(4, 2, 4)
    Step 8 | Box 4 placed at (7, 9, 0) rot=1, size=(3, 1, 10)
    Step 9 | Box 5 placed at (1, 5, 8) rot=1, size=(3, 5, 2)
    Step 10 | Box 27 placed at (0, 0, 8) rot=2, size=(3, 5, 2)
    Step 12 | Box 6 placed at (4, 0, 7) rot=4, size=(5, 5, 1)
    Step 15 | Box 24 placed at (7, 1, 8) rot=5, size=(3, 4, 2)
    Step 18 | Box 10 placed at (4, 7, 0) rot=5, size=(2, 1, 10)
    Step 19 | Box 13 placed at (3, 0, 6) rot=1, size=(1, 5, 4)
    Step 25 | Box 0 placed at (7, 8, 4) rot=0, size=(3, 1, 5)
    Step 29 | Box 3 placed at (4, 8, 8) rot=4, size=(3, 2, 2)
    Step 34 | Box 9 placed at (0, 5, 8) rot=0, size=(1, 5, 2)
    Step 41 | Box 2 placed at (7, 7, 9) rot=4, size=(3, 2, 1)
    Step 45 | Box 23 placed at (4, 4, 8) rot=1, size=(3, 1, 1)
    Step 46 | Box 30 placed at (4, 4, 9) rot=5, size=(3, 1, 1)
    Step 47 | Box 18 placed at (9, 0, 0) rot=5, size=(1, 1, 2)
    Step 48 | Box 28 placed at (9, 0, 2) rot=5, size=(1, 1, 2)
==== Episode 646 END ====
==== Episode 647 START ====
    Step 0 | Box 0 placed at (5, 2, 0) rot=3, size=(4, 5, 5)
    Step 1 | Box 35 placed at (5, 2, 5) rot=3, size=(4, 4, 4)
    Step 2 | Box 42 placed at (3, 8, 0) rot=4, size=(5, 2, 5)
    Step 3 | Box 32 placed at (5, 6, 5) rot=1, size=(5, 3, 3)
    Step 4 | Box 7 placed at (2, 5, 5) rot=0, size=(2, 5, 4)
    Step 5 | Box 21 placed at (4, 6, 8) rot=0, size=(5, 4, 2)
    Step 6 | Box 2 placed at (1, 2, 0) rot=5, size=(3, 3, 4)
    Step 7 | Box 1 placed at (0, 6, 0) rot=1, size=(2, 3, 5)
    Step 8 | Box 18 placed at (1, 3, 5) rot=1, size=(1, 6, 5)
    Step 9 | Box 19 placed at (4, 1, 9) rot=3, size=(6, 5, 1)
    Step 10 | Box 20 placed at (2, 0, 4) rot=3, size=(2, 5, 3)
    Step 11 | Box 15 placed at (0, 3, 5) rot=2, size=(1, 7, 4)
    Step 17 | Box 4 placed at (0, 0, 4) rot=0, size=(2, 3, 3)
    Step 18 | Box 13 placed at (0, 0, 7) rot=4, size=(2, 3, 3)
    Step 35 | Box 25 placed at (2, 3, 9) rot=3, size=(2, 5, 1)
    Step 38 | Box 45 placed at (5, 0, 0) rot=3, size=(4, 1, 2)
    Step 40 | Box 11 placed at (9, 7, 8) rot=1, size=(1, 3, 2)
    Step 41 | Box 26 placed at (7, 0, 2) rot=1, size=(3, 1, 2)
    Step 42 | Box 41 placed at (5, 0, 4) rot=3, size=(3, 1, 2)
    Step 43 | Box 46 placed at (6, 0, 6) rot=0, size=(3, 1, 2)
    Step 44 | Box 30 placed at (9, 0, 4) rot=5, size=(1, 1, 5)
    Step 45 | Box 31 placed at (4, 0, 0) rot=5, size=(1, 1, 5)
    Step 46 | Box 8 placed at (0, 7, 9) rot=1, size=(1, 3, 1)
    Step 47 | Box 40 placed at (4, 0, 8) rot=5, size=(3, 1, 1)
    Step 48 | Box 47 placed at (2, 0, 9) rot=1, size=(3, 1, 1)
    Step 49 | Box 9 placed at (9, 6, 8) rot=2, size=(1, 1, 1)
==== Episode 647 END ====
==== Episode 648 START ====
    Step 0 | Box 47 placed at (2, 5, 0) rot=5, size=(5, 5, 4)
    Step 1 | Box 49 placed at (3, 1, 4) rot=2, size=(4, 5, 4)
    Step 3 | Box 23 placed at (7, 5, 0) rot=5, size=(3, 5, 3)
    Step 4 | Box 37 placed at (1, 4, 0) rot=3, size=(1, 5, 7)
    Step 5 | Box 38 placed at (2, 5, 8) rot=0, size=(7, 5, 1)
    Step 6 | Box 6 placed at (0, 5, 7) rot=0, size=(2, 5, 3)
    Step 7 | Box 46 placed at (4, 3, 9) rot=5, size=(5, 5, 1)
    Step 8 | Box 11 placed at (7, 0, 0) rot=4, size=(3, 2, 4)
    Step 9 | Box 12 placed at (7, 0, 4) rot=4, size=(2, 3, 4)
    Step 10 | Box 13 placed at (1, 1, 7) rot=2, size=(2, 4, 3)
    Step 12 | Box 21 placed at (9, 2, 3) rot=5, size=(1, 8, 3)
    Step 16 | Box 45 placed at (1, 0, 0) rot=0, size=(6, 1, 4)
    Step 17 | Box 7 placed at (9, 5, 6) rot=3, size=(1, 5, 4)
    Step 18 | Box 0 placed at (7, 0, 8) rot=0, size=(3, 3, 2)
